"datetime","lat","lon","truewd","ws","gust","atmoairt","roll","pitch","heading","chlavg","chlsd","chlmin","chlmax","phyavg","physd","phymin","phymax","exotempc","exodomgl","exodosat","exophy","exosal","exospcond","exotds","exoturb"
2024-05-30 03:18:04,46.8931,-91.0429,113.21,1.05,1.56,4.8,-0.76,4.18,221.71,3.698,0.321,2.997,4.721,0.165,0.152,0,0.838,8.524,12.17,104.11,-0.2,0.05,108.08,0.07,0.48
2024-05-30 03:28:05,46.8931,-91.0429,80.01,1.19,1.96,4.6,-0.6,4.26,202.71,3.857,0.445,3.013,5.559,0.186,0.174,0,0.918,8.498,12.16,103.99,-0.21,0.05,108.1,0.07,0.52
2024-05-30 03:38:24,46.893,-91.0429,118.52,1.01,1.76,4.5,-0.73,1.4,213.62,3.846,0.513,2.739,5.543,0.203,0.216,0,1.144,8.524,12.15,103.96,-0.22,0.05,108.11,0.07,0.45
2024-05-30 03:48:05,46.8931,-91.0429,74.65,1.43,2.08,4.4,2.23,2.41,208.55,3.877,0.412,2.917,5.221,0.171,0.162,0,0.886,8.546,12.17,104.15,-0.19,0.05,108.05,0.07,0.46
2024-05-30 03:58:10,46.893,-91.043,108.57,1.27,2.4,4.3,-0.95,1.87,221.97,3.747,0.413,2.965,5.124,0.193,0.191,0,0.918,8.517,12.17,104.06,-0.22,0.05,108.04,0.07,0.46
2024-05-30 04:08:07,46.8931,-91.0429,93.64,1.2,1.91,4.3,0.3,-0.26,204.34,3.959,0.55,2.981,5.736,0.172,0.144,0,0.87,8.561,12.17,104.16,-0.18,0.05,108.03,0.07,0.46
2024-05-30 04:58:11,46.8931,-91.0429,72.43,1.01,1.78,4,-1.38,1.22,191.63,4.186,0.571,3.4,6.188,0.16,0.15,0,0.854,8.581,12.16,104.19,-0.18,0.05,108.03,0.07,0.47
2024-05-30 05:18:15,46.8931,-91.0429,108.74,1.06,1.7,4,-1.66,4.4,242.14,4.123,0.516,3.126,6.268,0.164,0.15,0,0.79,8.561,12.16,104.11,-0.17,0.05,108.03,0.07,0.47
2024-05-30 05:58:14,46.8931,-91.043,129.41,0.91,1.5,5.3,-0.97,0.41,184.51,3.012,0.351,2.208,4.028,0.176,0.172,0,0.902,8.577,12.15,104.06,-0.19,0.05,108.03,0.07,0.46
2024-05-30 06:18:16,46.8931,-91.043,127.27,0.87,1.34,6,-1.53,2.91,233.27,2.561,0.816,1.676,7.332,0.163,0.156,0,0.886,8.581,12.14,104.03,-0.21,0.05,108.04,0.07,0.43
2024-05-30 06:58:23,46.893,-91.0429,68.29,0.76,1.04,7.7,-0.73,1.25,241.29,1.533,0.311,0.951,2.514,0.151,0.178,0,0.902,8.66,12.13,104.09,-0.2,0.05,108.07,0.07,0.44
2024-05-30 09:48:37,46.8932,-91.0431,329.03,3.79,5.15,10.8,-2.02,3.24,274.83,0.685,0.273,0.226,1.772,0.149,0.155,0,1.031,8.716,12.17,104.59,-0.18,0.05,108.03,0.07,0.46
2024-05-30 09:58:34,46.8931,-91.0429,343.65,3.15,4.03,10.6,-2.1,0.14,292.35,0.76,0.359,0.226,1.885,0.147,0.161,0,0.967,8.696,12.19,104.7,-0.25,0.05,108.08,0.07,0.48
2024-05-30 10:18:35,46.8931,-91.0429,297.05,3.33,4.11,10.1,-1.55,0.95,267.05,0.691,0.295,0.129,1.692,0.139,0.163,0,0.87,8.676,12.2,104.73,-0.24,0.05,108.09,0.07,0.51
2024-05-30 10:38:40,46.8931,-91.0429,312.29,3.29,4.2,9.5,0.9,3.04,272.89,0.754,0.293,0.274,1.789,0.171,0.188,0,0.918,8.662,12.21,104.78,-0.23,0.05,108.08,0.07,0.49
2024-05-30 10:48:36,46.8931,-91.0429,300.52,2.87,3.96,9.5,1.06,0.77,225.82,0.662,0.231,0.209,1.772,0.165,0.196,0,0.886,8.797,12.18,104.91,-0.23,0.05,108.07,0.07,0.44
2024-05-30 10:58:40,46.8931,-91.0429,302.92,2.89,4.5,9.6,-3.65,2.62,249.92,0.673,0.305,0.129,1.627,0.147,0.15,0,0.854,8.866,12.17,104.95,-0.24,0.05,108.05,0.07,0.46
2024-05-30 11:48:40,46.8931,-91.0429,336.84,5.09,6.84,9.4,-1.78,-3.53,296.24,0.695,0.324,0.161,1.756,0.131,0.143,0,0.886,8.837,12.19,105.11,-0.18,0.05,108.11,0.07,0.46
2024-05-30 11:58:45,46.8931,-91.0429,336.69,5.16,7.46,9.3,-2.03,5.24,291.29,0.687,0.272,0.242,1.692,0.135,0.142,0,0.79,8.791,12.2,105.08,-0.23,0.05,108.09,0.07,0.5
2024-05-30 12:08:41,46.8931,-91.0429,345.2,6.07,7.59,9.6,0.67,7.16,309.7,0.689,0.304,0.177,1.901,0.152,0.177,0,0.886,8.81,12.21,105.14,-0.21,0.05,108.11,0.07,0.44
2024-05-30 12:28:47,46.893,-91.0429,302.26,6.42,8.7,9.4,6.2,2.65,271.46,0.727,0.35,0.177,1.724,0.168,0.175,0,0.967,8.831,12.2,105.15,-0.19,0.05,108.11,0.07,0.46
2024-05-30 14:48:55,46.8931,-91.0429,329.23,6.59,8.22,9.7,3.33,5.02,298.53,0.829,0.345,0.322,1.837,0.183,0.209,0,0.838,8.28,12.35,105.02,-0.19,0.05,108.07,0.07,0.49
2024-05-30 14:59:00,46.8931,-91.0429,325.67,5.48,7.9,10,-2.13,8.83,287.87,0.875,0.353,0.258,1.885,0.152,0.157,0,0.87,8.269,12.35,105.03,-0.19,0.05,108.09,0.07,0.45
2024-05-30 16:29:08,46.8931,-91.043,354.6,2.99,4.94,11.5,-0.65,0.02,283.4,0.777,0.255,0.29,1.756,0.123,0.092,0,0.548,8.202,12.42,105.41,-0.15,0.05,108.12,0.07,0.51
2024-05-30 17:19:07,46.893,-91.0429,343.14,0.99,2.16,13.1,-5.86,7.28,243.24,0.81,0.285,0.338,1.805,0.144,0.163,0,0.886,8.461,12.39,105.87,-0.12,0.05,108.16,0.07,0.42
2024-05-30 17:49:09,46.893,-91.0429,230.77,2.34,4.15,11.2,2.52,1.4,207.37,0.751,0.301,0.209,1.805,0.159,0.168,0,0.935,8.483,12.4,106,-0.2,0.05,108.19,0.07,0.49
2024-05-30 17:59:14,46.8931,-91.0429,206.1,1.47,2.34,11,-10.04,4.43,163.7,0.738,0.289,0.242,1.66,0.156,0.171,0,0.918,8.468,12.41,106.02,-0.18,0.05,108.23,0.07,0.47
2024-05-30 18:09:10,46.8931,-91.0429,168.46,1.05,2.28,10.9,-6.6,2.89,156.76,0.818,0.388,0.113,1.772,0.156,0.199,0,1.047,8.426,12.41,105.87,-0.15,0.05,108.17,0.07,0.47
2024-05-30 18:19:14,46.8931,-91.0429,167.39,1.23,3.13,11,-1.45,0.84,163.39,0.757,0.333,0.242,1.772,0.141,0.143,0,0.902,8.337,12.41,105.7,-0.2,0.05,108.16,0.07,0.5
2024-05-30 18:29:09,46.893,-91.0429,194.08,1.33,2.37,11.2,-2.91,0.72,173.58,0.783,0.345,0.177,1.821,0.166,0.199,0,0.918,8.31,12.43,105.77,-0.17,0.05,108.18,0.07,0.46
2024-05-30 18:39:14,46.8931,-91.0429,237.66,2.08,3.1,10.5,1.83,2.71,187.36,0.797,0.273,0.258,1.708,0.146,0.154,0,0.886,8.325,12.43,105.81,-0.13,0.05,108.17,0.07,0.48
2024-05-30 18:59:11,46.893,-91.0429,73.23,0.79,1.64,10.8,-5.97,0.92,170.23,0.884,0.284,0.242,1.853,0.146,0.169,0,1.063,8.164,12.46,105.65,-0.13,0.05,108.15,0.07,0.48
2024-05-30 19:09:16,46.8931,-91.0429,202.14,1.02,1.96,10.7,5.8,4.24,153.74,1.221,0.302,0.709,2.304,0.176,0.188,0,0.918,8.178,12.46,105.7,-0.12,0.05,108.15,0.07,0.52
2024-05-30 19:29:14,46.8931,-91.0429,243.87,0.89,1.93,10.1,-0.86,0.37,156.87,1.437,0.282,0.918,2.739,0.155,0.191,0,0.999,8.208,12.45,105.68,-0.12,0.05,108.06,0.07,0.49
2024-05-30 19:49:15,46.8931,-91.0428,226.36,0.73,1.47,9.8,-1.26,1.12,154.86,2.054,0.357,1.45,3.223,0.147,0.143,0,0.854,8.174,12.49,105.92,-0.12,0.05,108.19,0.07,0.47
2024-05-30 20:19:17,46.8931,-91.0428,184.93,1.2,1.99,10.1,-10.85,1.67,156.83,2.875,0.464,1.869,4.286,0.155,0.128,0,0.741,8.782,12.35,106.34,-0.17,0.05,108.12,0.07,0.42
2024-05-30 20:49:23,46.8931,-91.0428,208.05,1.56,2.33,9.4,0.32,3.78,162.55,3.182,0.397,2.481,4.173,0.185,0.189,0,0.918,8.881,12.3,106.18,-0.14,0.05,108.1,0.07,0.42
2024-05-30 20:59:19,46.8931,-91.0428,177.77,1.33,2,9.6,0.36,3.79,155.27,2.98,0.332,2.336,4.222,0.196,0.194,0,0.854,8.872,12.34,106.4,-0.15,0.05,108.18,0.07,0.43
2024-05-30 21:09:20,46.8931,-91.0428,180.93,1.54,2.6,9.6,6.19,2.22,154.03,3.067,0.307,2.433,4.093,0.173,0.167,0,0.79,8.907,12.33,106.49,-0.13,0.05,108.19,0.07,0.44
2024-05-30 21:19:20,46.8931,-91.0428,183.17,1.57,2.44,9.7,-1.22,2.39,156.57,3.341,0.445,2.498,4.995,0.151,0.154,0,0.87,8.893,12.34,106.49,-0.15,0.05,108.18,0.07,0.38
2024-05-30 21:29:21,46.8931,-91.0428,182.89,0.73,1.5,9.5,-2.5,4.48,150.19,3.149,0.479,2.175,5.462,0.187,0.191,0,0.886,8.686,12.42,106.63,-0.09,0.05,108.23,0.07,0.45
2024-05-30 22:39:27,46.8931,-91.0428,245.64,1.97,2.93,10.2,-0.82,6.72,153.54,3.139,0.287,2.449,3.964,0.167,0.154,0,1.047,8.776,12.31,105.92,-0.12,0.05,108.13,0.07,0.41
2024-05-30 22:49:31,46.8931,-91.0428,237.84,2.36,2.96,9.7,1.31,5.18,165.24,3.239,0.447,2.401,5.092,0.192,0.185,0,0.935,8.732,12.34,106.06,-0.1,0.05,108.16,0.07,0.42
2024-05-30 23:29:30,46.8932,-91.0429,154.71,2.94,6,15.7,0.4,2.14,144.11,3.525,0.387,2.852,4.979,0.19,0.169,0,0.79,8.689,12.32,105.81,-0.06,0.05,108.11,0.07,0.42
2024-05-30 23:39:35,46.8932,-91.0428,265.85,1.97,3.28,11.6,-3.92,0.22,158.85,3.547,0.345,2.884,4.753,0.196,0.201,0,0.951,8.398,12.42,105.92,-0.08,0.05,108.15,0.07,0.49
2024-05-30 23:49:31,46.8931,-91.0429,295.93,1.08,2.52,11.7,-1.46,1.98,160.13,3.669,0.35,2.852,4.721,0.165,0.144,0,0.951,8.473,12.36,105.64,-0.13,0.05,108.06,0.07,0.48
2024-05-30 23:59:35,46.8932,-91.0429,301.79,0.99,2.06,11.5,-1.35,3,159.29,3.635,0.457,2.755,5.269,0.159,0.161,0,0.935,8.523,12.39,105.96,-0.11,0.05,108.16,0.07,0.41
2024-05-31 00:09:36,46.8931,-91.0428,348.27,0.94,3.69,12.3,-0.18,4.06,134.27,3.495,0.415,2.723,4.866,0.208,0.211,0,0.951,8.547,12.36,105.75,-0.11,0.05,108.14,0.07,0.45
2024-05-31 00:19:36,46.8931,-91.0429,165.18,3.02,5.83,16.4,0.31,1.58,147.88,3.48,0.377,2.9,4.866,0.184,0.185,0,0.951,8.736,12.29,105.65,-0.13,0.05,108.11,0.07,0.4
2024-05-31 00:29:37,46.8931,-91.0429,160.48,4.58,7.49,18.1,-1.2,2.56,140.88,3.485,0.505,2.643,5.495,0.188,0.183,0,0.854,8.756,12.27,105.57,-0.11,0.05,108.1,0.07,0.42
2024-05-31 00:39:33,46.8931,-91.0429,160.74,4.52,7.14,18.3,-0.59,2.61,139.84,3.412,0.369,2.675,4.657,0.2,0.187,0,0.854,8.808,12.27,105.7,-0.11,0.05,108.14,0.07,0.39
2024-05-31 00:49:38,46.8932,-91.0429,158.34,5.07,7.72,18.2,-1.09,3.89,138.14,3.37,0.368,2.691,4.721,0.165,0.152,0,0.79,8.751,12.28,105.64,-0.15,0.05,108.13,0.07,0.45
2024-05-31 00:59:38,46.8932,-91.0429,164.84,5.61,8.88,18.6,-0.87,2.24,142.64,3.436,0.415,2.643,4.512,0.173,0.179,0,0.886,8.916,12.25,105.79,-0.13,0.05,108.14,0.07,0.41
2024-05-31 01:09:35,46.8931,-91.0428,159.2,5.65,8.19,18.6,-0.68,3.25,138,3.523,0.311,2.836,4.399,0.173,0.14,0,0.725,8.939,12.23,105.69,-0.21,0.05,108.1,0.07,0.47
2024-05-31 01:19:35,46.8931,-91.0429,156.57,5.6,7.67,18.5,1.96,2.76,135.37,3.523,0.554,2.82,6.51,0.181,0.154,0,0.822,9.012,12.21,105.71,-0.12,0.05,108.14,0.07,0.43
2024-05-31 01:29:36,46.8931,-91.0429,166.09,5.18,8.39,18.4,2.47,9.07,143.59,3.575,0.398,2.771,4.673,0.184,0.169,0,0.854,8.923,12.24,105.75,-0.23,0.05,108.15,0.07,0.44
2024-05-31 01:39:36,46.8931,-91.0428,165.79,4.44,7.63,18.2,-1.81,1.51,141.99,3.581,0.323,3.013,5.076,0.183,0.142,0,0.854,8.991,12.23,105.79,-0.24,0.05,108.17,0.07,0.43
2024-05-31 01:49:36,46.8931,-91.0429,189.19,3.04,5.54,17.3,-0.41,2.25,141.29,3.776,0.392,3.158,5.221,0.183,0.187,0,0.87,8.883,12.24,105.63,-0.2,0.05,108.15,0.07,0.46
2024-05-31 01:59:37,46.8931,-91.0428,186.08,1.76,2.63,16.3,-1.09,4.19,143.98,3.858,0.454,3.126,5.543,0.172,0.153,0,0.935,8.765,12.28,105.63,-0.19,0.05,108.15,0.07,0.46
2024-05-31 02:09:37,46.8931,-91.0428,233.46,1.22,2.26,15.2,-1.98,0.51,148.46,3.849,0.366,3.013,5.043,0.15,0.114,0,0.806,8.663,12.3,105.59,-0.23,0.05,108.14,0.07,0.47
2024-05-31 02:19:38,46.8931,-91.0428,314.96,1.23,2.62,12.3,-0.78,3.18,151.56,3.822,0.419,2.949,5.06,0.211,0.219,0,0.886,8.722,12.28,105.53,-0.2,0.05,108.1,0.07,0.47
2024-05-31 02:39:39,46.8931,-91.0428,357.48,1.55,2.26,11.5,1.56,0.53,155.08,3.705,0.372,2.884,5.027,0.19,0.163,0,0.918,8.719,12.28,105.52,-0.21,0.05,108.1,0.07,0.4
2024-05-31 02:49:59,46.8932,-91.0428,72.64,0.64,1.24,12,-2.71,1.24,164.94,3.875,0.405,3.094,5.108,0.205,0.203,0,0.886,8.747,12.27,105.54,-0.19,0.05,108.09,0.07,0.42
2024-05-31 02:59:45,46.8931,-91.0428,113.17,0.73,1.73,12.3,-2,1.41,164.17,3.709,0.383,2.981,4.705,0.166,0.169,0,0.87,8.799,12.26,105.56,-0.22,0.05,108.08,0.07,0.41
2024-05-31 03:09:41,46.8931,-91.043,338.83,1.11,2.02,11.7,-0.34,1.2,161.03,3.563,0.362,2.836,4.576,0.159,0.163,0,1.015,8.884,12.23,105.52,-0.22,0.05,108.06,0.07,0.4
2024-05-31 03:19:41,46.8931,-91.0429,15.68,1.02,2.46,11.4,-0.2,2.18,186.78,3.69,0.387,2.997,4.786,0.179,0.174,0,0.87,8.911,12.22,105.53,-0.18,0.05,108.07,0.07,0.38
2024-05-31 03:29:42,46.8931,-91.0429,120.64,0.91,3.62,12.1,-1.87,2.71,161.44,3.585,0.397,2.868,5.43,0.147,0.102,0,0.516,8.934,12.22,105.53,-0.19,0.05,108.07,0.07,0.37
2024-05-31 03:49:43,46.8933,-91.0429,165.47,2.98,4.52,16.6,-4,2.3,152.37,3.562,0.386,2.917,5.043,0.182,0.172,0,0.838,8.969,12.21,105.54,-0.21,0.05,108.08,0.07,0.44
2024-05-31 03:59:48,46.8932,-91.0429,157.9,2.32,4.53,16.5,-0.64,3.86,147.1,3.641,0.418,2.917,5.221,0.163,0.152,0,0.918,8.989,12.2,105.56,-0.2,0.05,108.09,0.07,0.37
2024-05-31 04:09:43,46.8932,-91.0429,146.8,2.19,3.08,15.9,0.35,0.91,147.5,3.678,0.403,2.917,5.366,0.177,0.16,0,0.854,9.003,12.21,105.68,-0.22,0.05,108.1,0.07,0.42
2024-05-31 04:19:44,46.8932,-91.0429,152.08,2.07,2.98,16.2,0.76,2.27,150.68,3.758,0.433,2.739,4.995,0.161,0.147,0,0.902,9.007,12.21,105.67,-0.25,0.05,108.09,0.07,0.39
2024-05-31 04:29:49,46.8931,-91.0429,278.16,1.77,2.98,14,-1.78,2.01,223.16,3.697,0.37,3.062,4.979,0.2,0.204,0,0.983,9.095,12.19,105.67,-0.21,0.05,108.05,0.07,0.4
2024-05-31 04:49:46,46.8931,-91.0429,323.56,1.41,2.08,11.2,-1.64,0.53,192.36,3.843,0.354,3.142,5.285,0.183,0.157,0,0.87,9.116,12.17,105.62,-0.25,0.05,108.07,0.07,0.38
2024-05-31 04:59:46,46.8931,-91.0428,37.72,0.63,1.35,11.4,-2.14,1.9,182.62,3.872,0.408,3.174,5.333,0.215,0.204,0,0.967,9.12,12.18,105.67,-0.2,0.05,108.08,0.07,0.36
2024-05-31 05:09:46,46.8931,-91.0428,126.9,1.02,1.69,11.7,-3.44,2.08,139.8,3.973,0.505,3.126,5.946,0.183,0.174,0,1.015,9.115,12.18,105.71,-0.23,0.05,108.08,0.07,0.43
2024-05-31 05:19:51,46.8932,-91.0429,151.41,3.4,6.09,15.6,-0.67,3.24,134.21,4.029,0.419,3.352,5.14,0.201,0.188,0,0.854,9.114,12.19,105.73,-0.22,0.05,108.08,0.07,0.42
2024-05-31 05:29:51,46.8931,-91.0428,176.15,3.81,5.67,16.8,0.56,2.5,155.25,3.931,0.465,3.078,6.107,0.166,0.126,0,0.806,9.115,12.18,105.69,-0.23,0.05,108.09,0.07,0.39
2024-05-31 05:39:52,46.8931,-91.0429,165.38,3.73,6.36,16.7,-0.99,0.88,143.88,4.202,0.631,3.174,6.204,0.166,0.152,0,0.935,9.126,12.18,105.72,-0.24,0.05,108.1,0.07,0.38
2024-05-31 05:49:52,46.8931,-91.0428,176.02,3.97,6.03,17,-1.44,0.99,151.22,3.992,0.462,3.142,5.72,0.17,0.157,0,0.822,9.141,12.17,105.69,-0.24,0.05,108.1,0.07,0.63
2024-05-31 05:59:48,46.8931,-91.0429,168.96,4.42,7.08,17.1,-1.77,1.67,147.76,3.492,0.414,2.643,4.721,0.162,0.171,0,0.87,9.168,12.17,105.69,-0.27,0.05,108.1,0.07,0.46
2024-05-31 06:19:49,46.8931,-91.0429,179.96,2.89,5.1,16.8,-1.19,2.44,148.66,2.273,0.349,1.418,3.561,0.151,0.141,0,0.886,9.18,12.17,105.74,-0.24,0.05,108.11,0.07,0.49
2024-05-31 06:29:49,46.8931,-91.0429,237.8,2.18,3.96,15.6,-3.07,2.42,158.7,1.899,0.378,1.192,2.997,0.175,0.175,0,0.838,9.184,12.17,105.77,-0.24,0.05,108.11,0.07,0.48
2024-05-31 06:39:49,46.8931,-91.0428,237.97,1.97,3.19,14.1,-0.71,3.88,157.87,1.942,0.296,1.466,2.868,0.132,0.12,0,0.79,9.19,12.17,105.8,-0.23,0.05,108.1,0.07,0.49
2024-05-31 07:19:52,46.8931,-91.0429,173.16,4.65,7.78,17,0.87,6.99,148.76,1.711,0.29,1.063,2.53,0.137,0.123,0,0.677,9.217,12.17,105.88,-0.25,0.05,108.1,0.07,0.45
2024-05-31 07:29:52,46.8931,-91.0429,170.73,5.21,7.82,17.4,-1.06,4.01,145.13,1.064,0.305,0.564,1.95,0.138,0.174,0,0.951,9.212,12.17,105.8,-0.22,0.05,108.11,0.07,0.5
2024-05-31 07:39:57,46.8932,-91.0429,180.12,5.59,9.49,17.4,-0.12,3.95,157.62,1.651,0.302,1.096,2.755,0.162,0.155,0,0.902,9.222,12.16,105.8,-0.26,0.05,108.12,0.07,0.49
2024-05-31 08:09:58,46.8932,-91.0428,181.19,4.78,8.4,16.9,0.56,7.09,151.99,1.28,0.298,0.709,2.272,0.154,0.151,0,0.886,9.225,12.16,105.82,-0.24,0.05,108.1,0.07,0.62
2024-05-31 08:19:55,46.8931,-91.0428,186.16,4,6.86,17.3,-1.84,4.62,158.36,0.82,0.287,0.258,1.853,0.165,0.199,0,0.999,9.215,12.17,105.89,-0.23,0.05,108.11,0.07,0.56
2024-05-31 08:29:55,46.8931,-91.0428,202.64,6.01,9.17,17.7,1.17,-1.75,174.14,0.817,0.306,0.258,1.837,0.154,0.173,0,0.886,9.216,12.17,105.88,-0.26,0.05,108.11,0.07,0.57
2024-05-31 08:39:56,46.8932,-91.0428,182.29,6.83,8.94,17.7,6.98,13.75,155.09,0.916,0.29,0.419,1.998,0.186,0.194,0,0.854,9.229,12.17,105.89,-0.26,0.05,108.14,0.07,0.5
2024-05-31 08:49:55,46.8931,-91.0428,196.13,6.35,9.64,16.9,4.79,5.69,161.33,1.081,0.265,0.564,2.014,0.141,0.144,0,0.886,9.21,12.18,105.87,-0.24,0.05,108.12,0.07,0.5
2024-05-31 09:00:00,46.8931,-91.0429,203.94,6.63,9.6,16.8,-3.06,1.22,167.24,1.166,0.373,0.387,2.208,0.165,0.205,0,1.047,9.217,12.17,105.86,-0.24,0.05,108.11,0.07,0.47
2024-05-31 09:09:57,46.8931,-91.0429,196.16,6.52,9.1,16.6,0.01,0.14,163.06,1.14,0.28,0.516,2.046,0.147,0.156,0,1.031,9.235,12.16,105.8,-0.23,0.05,108.12,0.07,0.43
2024-05-31 09:19:57,46.8932,-91.0428,211.59,5.44,9.11,16.7,4.82,3.66,174.99,1.308,0.293,0.773,2.288,0.161,0.189,0,0.918,9.289,12.14,105.81,-0.21,0.05,108.12,0.07,0.45
2024-05-31 09:29:57,46.8931,-91.0428,189.68,5.45,8.82,16.7,1.31,6.23,154.78,1.877,0.329,1.305,2.836,0.183,0.19,0,0.967,9.32,12.13,105.77,-0.26,0.05,108.12,0.07,0.43
2024-05-31 09:49:59,46.8931,-91.0428,200.94,5.97,8.99,16.6,-3.4,-2.28,162.44,1.634,0.267,1.047,2.498,0.151,0.131,0,0.838,9.44,12.09,105.72,-0.27,0.05,108.12,0.07,0.43
2024-05-31 09:59:59,46.8932,-91.0428,205.1,4.07,5.83,15.8,-3.22,6.08,153.8,1.849,0.294,1.305,2.82,0.136,0.114,0,0.677,9.487,12.09,105.81,-0.23,0.05,108.15,0.07,0.4
2024-05-31 10:10:00,46.8931,-91.0428,216.4,3.57,6.68,15.2,-1.54,3.56,164.4,1.701,0.297,1.225,2.739,0.128,0.139,0,0.79,9.509,12.09,105.86,-0.26,0.05,108.15,0.07,0.39
2024-05-31 10:20:00,46.8931,-91.0428,188.7,5.02,8.34,15.3,-0.89,1.11,156.8,1.252,0.306,0.79,2.272,0.166,0.191,0,0.935,9.52,12.08,105.85,-0.28,0.05,108.14,0.07,0.38
2024-05-31 10:30:01,46.8931,-91.0428,172.05,4.06,5.87,15.3,0.6,5.76,142.65,1.828,0.282,1.144,2.852,0.204,0.231,0,1.031,9.527,12.08,105.89,-0.25,0.05,108.16,0.07,0.37
2024-05-31 10:40:01,46.8931,-91.0428,178.07,3.52,5.86,15.1,-0.45,-1.05,149.27,2.046,0.324,1.499,3.271,0.135,0.113,0,0.886,9.582,12.06,105.83,-0.26,0.05,108.16,0.07,0.38
2024-05-31 10:50:01,46.8931,-91.0428,173.05,3.32,5.21,14.8,-1.94,4.24,141.65,1.595,0.346,1.031,2.659,0.175,0.205,0,1.015,9.549,12.07,105.84,-0.25,0.05,108.18,0.07,0.42
2024-05-31 11:10:06,46.8932,-91.0428,170.6,3.98,5.89,15,-2.96,6.5,142.2,0.929,0.304,0.209,1.901,0.131,0.118,0,0.677,9.511,12.09,105.88,-0.29,0.05,108.37,0.07,0.52
2024-05-31 12:00:06,46.8932,-91.0428,191.61,3.39,5.11,15.4,-0.85,0.44,138.01,0.934,0.295,0.371,1.966,0.137,0.153,0,0.886,9.742,12.07,106.33,-0.28,0.05,108.67,0.07,0.51
2024-05-31 12:10:06,46.8932,-91.0428,218.53,3.46,5.48,15.2,-2.02,3.74,145.53,1.008,0.332,0.516,1.982,0.157,0.157,0,0.757,9.753,12.08,106.42,-0.29,0.05,108.71,0.07,0.47
2024-05-31 12:20:06,46.8931,-91.0429,208.3,4.33,5.55,15.1,-4.32,10.1,133.8,1.037,0.327,0.516,2.191,0.157,0.193,0,0.902,9.688,12.11,106.52,-0.28,0.05,108.75,0.07,0.46
2024-05-31 12:30:07,46.8931,-91.0429,207.38,4.36,6.05,15.3,0.79,3.15,141.68,0.943,0.254,0.387,2.014,0.135,0.147,0,0.87,9.67,12.11,106.48,-0.3,0.05,108.63,0.07,0.48
2024-05-31 12:50:08,46.8932,-91.0429,186.19,3.65,4.95,16.2,-0.32,4.28,137.09,1.077,0.309,0.58,2.062,0.176,0.206,0,0.902,9.097,12.23,106.08,-0.22,0.05,108.29,0.07,0.49
2024-05-31 13:10:08,46.8932,-91.0428,168.59,3.81,5.59,16.3,-0.17,6.45,134.89,0.959,0.346,0.451,1.982,0.13,0.146,0,0.918,9.033,12.24,106,-0.27,0.05,108.22,0.07,0.5
2024-05-31 13:20:08,46.8932,-91.0428,165.67,4.61,7.06,17.1,-2.57,1.33,140.77,0.923,0.343,0.387,1.901,0.168,0.177,0,0.854,8.96,12.24,105.85,-0.24,0.05,108.16,0.07,0.45
2024-05-31 13:50:14,46.8931,-91.0428,182.22,3.27,5.22,17.9,-0.53,3.13,139.42,0.828,0.341,0.032,1.837,0.137,0.131,0,0.918,9.204,12.22,106.28,-0.26,0.05,108.25,0.07,0.5
2024-05-31 14:20:16,46.8931,-91.0428,257.97,1.71,2.32,17,-0.86,2.23,140.17,0.713,0.28,0.161,1.772,0.134,0.153,0,0.902,9.24,12.23,106.4,-0.25,0.05,108.22,0.07,0.49
2024-05-31 15:40:22,46.8932,-91.0428,127.16,0.68,1.14,18.4,-1.93,2.38,141.76,0.639,0.306,0.097,1.627,0.145,0.155,0,0.87,9.479,12.17,106.52,-0.27,0.05,108.11,0.07,0.43
2024-05-31 16:00:23,46.8931,-91.0428,266.52,0.54,1.36,19.8,-0.57,1.85,145.32,0.565,0.223,0.064,1.482,0.143,0.171,0,0.886,9.543,12.17,106.72,-0.25,0.05,108.08,0.07,0.4
2024-05-31 16:10:24,46.8931,-91.0429,261.2,0.51,1.17,19.8,-1.46,2.68,144.1,0.648,0.279,0.193,1.644,0.138,0.135,0,0.79,9.641,12.15,106.75,-0.25,0.05,108.03,0.07,0.43
2024-05-31 16:20:25,46.8932,-91.0429,218.51,1.68,2.83,19,-1.06,1.56,147.41,0.652,0.322,0.129,1.627,0.147,0.167,0,0.999,9.56,12.18,106.77,-0.27,0.05,108.09,0.07,0.44
2024-05-31 16:30:39,46.8931,-91.0429,209.29,1.86,2.61,19.6,-1.05,1.48,145.39,0.566,0.306,0.097,1.644,0.132,0.144,0,0.886,9.612,12.15,106.7,-0.22,0.05,108.08,0.07,0.48
2024-05-31 16:50:23,46.8931,-91.0429,188.42,3.07,6.38,20.2,-1.08,2.23,141.02,0.653,0.349,0.145,1.563,0.159,0.186,0,1.063,9.6,12.16,106.71,-0.26,0.05,108.1,0.07,0.52
2024-05-31 17:00:23,46.8931,-91.0428,175.1,3.44,4.96,21.1,0.09,3.54,140.1,0.695,0.26,0.258,1.772,0.152,0.174,0,0.967,9.613,12.16,106.75,-0.24,0.05,108.11,0.07,0.44
2024-05-31 17:10:28,46.8931,-91.0429,181,3.19,4.5,20.5,-0.63,2.96,140.7,0.824,0.303,0.354,1.724,0.145,0.155,0,0.902,9.64,12.16,106.83,-0.23,0.05,108.12,0.07,0.45
