Nutrient Data,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Strikethrough indicates sample volume or mass was to low for analysis and d value may not be reliable.  ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,CATION CONC. (mg L-1),,,,ANION CONC. (mg L-1),,,,,
Date,Station,Transect_Station,Station Depth,Latitude,Longitude,Sample Depth (m),Replicate,SRP (ug/L),TDP (ug/L),Chl-a (ug/L),PP (ug/L),Ca2+,Mg2+,Na+,K+,Cl- ,NO3 -,PO43- ,SO43-,,,
8/16/2016,Sand River,,,46.899414,-90.95638889,,A,3.608078063,5.11451143,,17.2179047,29.05,10.17,5.67,1.11,0.89,0.90,BDL,0.35,,,
8/17/2016,,Nearshore-Offshore_1,20,47.02273333,-91.06194444,2,A,0.382674946,1.153709146,0.948404372,2.29683934,15.67,5.05,1.59,0.40,1.47,1.02,BDL,3.19,,,
8/17/2016,,Nearshore-Offshore_1,20,47.02273333,-91.06194444,18,A,1.230026612,2.051038482,1.847540984,4.219411551,14.69,4.95,1.54,0.39,1.44,1.19,BDL,3.19,,,
8/17/2016,,Nearshore-Offshore_2,20,47.00545,-91.04055556,2,A,0.369007984,1.456703468,0.643560109,2.51685702,12.64,4.86,3.12,0.51,1.48,1.30,BDL,3.28,,,
8/17/2016,,Nearshore-Offshore_2,20,47.00545,-91.04055556,18,A,0.615013306,1.328513562,0.779046448,2.402824663,12.42,4.80,3.38,0.50,1.54,1.23,BDL,3.29,,,
8/17/2016,,Nearshore-Offshore_3,20,46.98026667,-91.01138889,2,A,0.410008871,1.037172869,0.948404372,1.414001225,12.88,4.88,2.85,0.46,1.44,1.05,BDL,3.19,,,
8/17/2016,,Nearshore-Offshore_3,20,46.98026667,-91.01138889,18,A,0.970354328,1.841273183,0.541945355,3.526586389,14.46,5.10,1.61,0.36,1.49,1.19,BDL,3.95,,,
8/17/2016,Sand Island-West,Nearshore-Offshore_4,10,46.98893333,-90.98755,2,A,1.667369408,1.708711773,0.894209836,3.48450302,12.76,4.88,3.02,0.45,1.63,1.03,BDL,3.75,,,
8/17/2016,Sand Island-West,Nearshore-Offshore_4,10,46.98893333,-90.98755,8,A,1.011355215,0.990558358,1.016147541,2.085163097,13.88,4.92,1.61,0.41,1.46,1.07,BDL,3.32,,,
8/17/2016,,Nearshore-Offshore_5,10,46.95756667,-90.96027778,2,A,0.997688252,1.689776022,0.853563934,2.464402136,14.86,5.01,1.53,0.34,1.47,1.11,BDL,3.23,,,
8/17/2016,,Nearshore-Offshore_5,10,46.95756667,-90.96027778,8,A,1.831372956,2.540490847,0.975501639,3.110802696,14.07,5.01,1.61,0.41,1.70,1.74,BDL,3.52,,,
8/18/2016,,Longshore_1,10,46.81183333,-91.35527778,2,A,0.628680269,1.305206307,0.906118826,2.171501882,15.04,5.13,1.68,0.40,1.70,1.13,BDL,3.82,,,
8/18/2016,,Longshore_1,10,46.81183333,-91.35527778,8,A,0.218671398,1.002211986,2.639344262,2.351717724,14.73,5.05,1.55,0.35,1.52,1.07,BDL,3.28,,,
8/18/2016,,Longshore_2,10,46.89397222,-91.1825,2,A,0.410008871,1.025519241,0.677431694,1.699215309,14.81,4.98,1.61,0.42,1.50,1.09,BDL,3.34,,,
8/18/2016,,Longshore_2,10,46.89397222,-91.1825,8,A,0.69701508,1.394866754,0.58250496,2.482918818,16.28,4.99,1.59,0.41,1.67,1.08,BDL,3.29,,,
8/18/2016,,Longshore_3,10,46.88491667,-91.09055556,2,A,1.011355215,1.246938168,0.846789617,2.929002538,16.66,5.08,1.65,0.40,1.66,1.08,BDL,3.32,,,
8/18/2016,,Longshore_3,10,46.88491667,-91.09055556,8,A,0.273339247,0.836920052,0.74716731,2.75604814,17.91,5.20,1.64,0.38,1.53,1.06,BDL,3.34,,,
8/18/2016,,Longshore_4,10,46.92152778,-91.02166667,2,A,0.478343683,1.142055519,0.659836066,2.708783993,21.07,5.18,1.62,0.39,1.49,1.06,BDL,3.27,,,
8/18/2016,,Longshore_4,10,46.92152778,-91.02166667,8,A,0.601346344,1.232132299,0.846789617,2.13462356,17.76,4.99,1.67,0.44,1.52,1.10,BDL,3.30,,,
8/30/2016,Brule River,,,46.736279,-91.60166667,,A,9.615413256,10.53298748,,14.4283564,23.34,8.12,3.78,0.67,2.77,BDL,BDL,BDL,,,
8/30/2016,Iron River,,,46.746848,-91.48583333,,A,5.73483892,13.49598759,,13.24316998,27.41,9.06,4.39,0.88,3.51,BDL,BDL,3.21,,,
8/30/2016,Flag River,,,46.781612,-91.3725,,A,9.137510013,14.39444569,,10.90054398,26.77,9.37,2.93,0.98,2.52,BDL,BDL,3.86,,,
8/30/2016,Siskiwit River,,,46.854369,-91.09166667,,A,6.193626034,19.02054909,,8.553954151,25.34,8.70,1.99,0.77,1.37,BDL,BDL,2.58,,,
8/30/2016,Sand River,,,46.899414,-90.95638889,,A,3.364438833,7.18766478,,12.8051663,36.45,10.09,3.59,1.07,1.61,BDL,BDL,2.83,,,
8/31/2016,,Longshore_1,10,46.81183333,-91.35527778,2,A,BDL,1.099242727,0.812918033,2.343752031,17.85,5.07,1.69,0.43,1.48,1.57,BDL,3.29,,,
8/31/2016,,Longshore_1,10,46.81183333,-91.35527778,8,A,BDL,0.787790621,0.812918033,1.893751641,17.26,5.01,1.62,0.45,1.46,1.56,BDL,3.24,,,
8/31/2016,,Longshore_2,10,46.89397222,-91.1825,2,A,BDL,0.806111333,1.959909106,1.406966393,18.73,5.09,1.61,0.40,1.48,1.55,BDL,3.29,,,
8/31/2016,,Longshore_2,10,46.89397222,-91.1825,8,A,0.109924273,0.897714894,0.711303279,1.628626411,18.39,5.04,1.61,0.38,1.48,1.56,BDL,3.40,,,
8/31/2016,,Longshore_3,10,46.88491667,-91.09055556,2,A,BDL,0.677866348,0.951074053,1.421845892,17.96,5.01,1.65,0.42,1.49,1.57,BDL,3.26,,,
8/31/2016,,Longshore_3,10,46.88491667,-91.09055556,8,A,0.916035606,1.117563439,0.854931825,1.823612691,18.22,5.10,1.65,0.44,1.47,1.59,BDL,3.81,,,
8/31/2016,,Longshore_4,10,46.92152778,-91.02166667,2,A,0.219848545,0.622904212,0.68589959,1.022625886,18.27,5.02,1.65,0.34,1.49,1.56,BDL,3.29,,,
