date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2016-08-01,46.70515,-90.79303,CB9,NCBC,0.616,0.0025,2.021276596,0.97625,103.225,8.32,18.26,9.60125,105.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-01,46.71722,-90.84085,CB10,NCBC,0.574,0,1.868131868,3.318571429,103.0571429,8.305714286,19.45285714,9.424285714,106.2857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-01,46.74633,-90.81973,CB11,NCBC,0.440416,NA,0.777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,32.8,NA,NA,12.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,8.7,NA,NA,21.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-03,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,91.8,NA,NA,12.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-03,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,1.1,NA,NA,21.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-04,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,13,NA,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-05,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,11.200000000000001,19,170.8,7.74,23.46,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5
2016-08-08,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,1.3,NA,NA,18.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-09,46.57852,-90.48346,21BRBCH-Grave,21BRBCH,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-10,46.8577,-90.587,21BRBCH-AMNBAY,21BRBCH,NA,NA,NA,2.8,NA,NA,10.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-10,46.90906667,-90.780225,REDCLIFF_WQX-FCM01,REDCLIFF_WQX,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,0.071,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-11,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,327.4,NA,NA,14.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-11,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,17.4,NA,NA,12.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-15,46.65553,-90.74586,BADRIVER_WQX-KakLakeSup,BADRIVER_WQX,NA,NA,NA,0,101.7,7.76,22.7,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,125.6,NA,NA,15.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.59708,-90.91349,CB1,NCBC,0.844,0,1.98019802,0.878,103.18,8.242,18.99,9.49,106.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,23.7,NA,NA,13.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.61164,-90.86772,CB2,NCBC,0.861,0,1.855670103,4.161666667,103.0666667,8.163333333,18.55333333,9.726666667,107.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.62188,-90.90092,CB3,NCBC,0.519,0,1.413043478,0.836,103.08,8.234,18.118,9.722,106.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.62946,-90.84248,CB4,NCBC,0.65,0,1.827956989,1.418,102.28,8.122,17.222,9.974,107.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0052,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.64711,-90.7855,CB6,NCBC,0.765,NA,2.083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0072,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.65916,-90.87329,CB5,NCBC,0.461222,0,1.264367816,2.082,103.14,8.262,18.938,9.436,105.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0048,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.68319,-90.75117,CB8,NCBC,0.641,NA,2.058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0055,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.68566,-90.84851,CB7,NCBC,0.363193,NA,1.276595745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.70515,-90.79303,CB9,NCBC,0.509,NA,1.632653061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.71722,-90.84085,CB10,NCBC,0.434307,0.008,1.235955056,1.258,108.8,7.314,21.644,9.038,106.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.74633,-90.81973,CB11,NCBC,0.280754,0.008333333,1.134020619,0.808333333,104.9333333,8.23,21.23166667,9.065,105.9166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.88238,-91.05067,WIDNR_WQX-10038138,WIDNR_WQX,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01925,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,0.048,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-16,46.93332778,-90.93543056,REDCLIFF_WQX-SRM01,REDCLIFF_WQX,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,0.046,NA,NA,NA,0.018000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-17,46.587395,-90.94437,WIDNR_WQX-043099,WIDNR_WQX,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-17,46.95756667,-90.96027778,SIW Nearshore-Offshore_5,NPS,0.853563934,NA,NA,1.09625,103.8225,8.24125,19.5175,9.911249999999999,108.02125,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,0.004154178158,0.001689776022,0.002464402136,9.976882520000001e-4,NA,NA,NA,NA,NA,NA,NA,1.47
2016-08-17,46.98026667,-91.01138889,SIW Nearshore-Offshore_3,NPS,0.948404372,NA,NA,0.81,103.7175,8.25125,20.5325,9.79625,108.8725,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA,0.002451174094,0.001037172869,0.001414001225,4.10008871e-4,NA,NA,NA,NA,NA,NA,NA,1.44
2016-08-17,46.98893333,-90.98755,Sand Island West,NPS,0.894209836,NA,NA,1.345,104.10749999999999,8.213750000000001,20.278750000000002,9.71625,107.4725,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,0.0051932147930000006,0.001708711773,0.0034845030200000003,0.0016673694080000002,NA,NA,NA,NA,NA,NA,NA,1.63
2016-08-17,47.00545,-91.04055556,SIW Nearshore-Offshore_2,NPS,0.643560109,NA,NA,0.4325,104.10249999999999,8.27125,20.0675,10.0025,110.185,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,0.003973560488,0.001456703468,0.00251685702,3.69007984e-4,NA,NA,NA,NA,NA,NA,NA,1.48
2016-08-17,47.02273333,-91.06194444,SIW Nearshore-Offshore_1,NPS,0.948404372,NA,NA,2.18375,103.825,8.44875,19.55875,9.925,108.15625,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,0.003450548486,0.001153709146,0.00229683934,3.82674946e-4,NA,NA,NA,NA,NA,NA,NA,1.47
2016-08-18,46.81183333,-91.35527778,SIW Longshore_1,NPS,0.906118826,NA,NA,0.83625,105.16375,8.34375,21.0625,9.67,108.59875,NA,NA,NA,NA,NA,NA,NA,NA,1.13,NA,0.003476708189,0.001305206307,0.0021715018819999997,6.28680269e-4,NA,NA,NA,NA,NA,NA,NA,1.7
2016-08-18,46.88491667,-91.09055556,SIW Longshore_3,NPS,0.846789617,NA,NA,0.73125,104.75,8.28875,21.16875,9.827499999999999,110.61625,NA,NA,NA,NA,NA,NA,NA,NA,1.08,NA,0.004175940706,0.001246938168,0.0029290025380000004,0.001011355215,NA,NA,NA,NA,NA,NA,NA,1.66
2016-08-18,46.89397222,-91.1825,SIW Longshore_2,NPS,0.677431694,NA,NA,0.23,104.3,8.2225,20.91875,9.68,108.42500000000001,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,0.00272473455,0.001025519241,0.001699215309,4.10008871e-4,NA,NA,NA,NA,NA,NA,NA,1.5
