PUBLICATION_DATE,UNIQUE_ID,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,VALXSITE,LAT_DD,LON_DD,STATION_DEPTH,,YEAR,DSGN_CYCLE,IND_DOMAIN,COUNTRY,EPA_REG,EVAL_CAT,FEAT_NM,GREAT_LAKE,LAKE_REG,LAT_DD83,LON_DD83,NCCA_REG,NPS_PARK,PROVINCE,SITETYPE,STATE_NM,XCOORD,YCOORD
5/2/2024,NGL_OH-10033,2011569,LEA20_OH-10045,1,6/1/2020,OH,Great Lakes,41.50376802,-82.16213358,13.25,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.50376802,-82.16213358,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1142427.313,531923.2261
5/2/2024,NGL_OH-10041,2011571,LEA20_OH-10053,1,6/1/2020,OH,Great Lakes,41.74255355,-83.30739305,6.2,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.74255355,-83.30739305,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1044907.004,545205.9426
5/2/2024,NGL_MI-10109,2011574,LEA20_MI-10011,1,6/2/2020,MI,Great Lakes,41.74090784,-83.45418866,1.3,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.74090784,-83.45418866,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1032917.132,543418.6334
5/2/2024,NGL_MI-10110,2011572,LEA20_MI-10012,1,6/2/2020,MI,Great Lakes,41.81174893,-83.41830237,3.3,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.81174893,-83.41830237,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1034808.108,551666.3394
5/2/2024,NGL_OH-10044,2011573,LEA20_OH-10056,1,6/2/2020,OH,Great Lakes,41.74892207,-83.37976257,3,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.74892207,-83.37976257,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1038890.061,545118.8111
5/2/2024,NGL_MI-10002,2011576,NGL20_MI-10131,1,6/2/2020,MI,Great Lakes,46.53290732,-87.38956934,2.2,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.53290732,-87.38956934,Great Lakes,,Great Lakes Province,PROB,Michigan,661681.6871,1039174.133
5/2/2024,NGL_IN-10018,2011577,NPA20-07,1,6/2/2020,IN,Great Lakes,41.63290784,-87.21622632,12.2,,2020,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,41.63290784,-87.21622632,Great Lakes,Indiana_Dunes,Great Lakes Province,PROB,Indiana,725370.5014,496600.1016
5/2/2024,NGL_OH-10046,2011579,LEA20_OH-10058,1,6/3/2020,OH,Great Lakes,41.7180523,-83.29215772,6.5,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.7180523,-83.29215772,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1046519.273,542656.4304
5/2/2024,NGL_MI-10552,2011580,NGL20_MI-10151,1,6/3/2020,MI,Great Lakes,46.50874259,-87.14650207,12.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.50874259,-87.14650207,Great Lakes,,Great Lakes Province,PROB,Michigan,680556.3716,1038223.886
5/2/2024,NGL_OH-10038,2011586,LEA20_OH-10050,1,6/4/2020,OH,Great Lakes,41.66161774,-83.16526832,6.6,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.66161774,-83.16526832,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1057755.903,537803.0965
5/2/2024,NGL_OH-10040,2011583,LEA20_OH-10052,1,6/4/2020,OH,Great Lakes,41.62617956,-83.12598755,4.2,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.62617956,-83.12598755,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1061508.969,534311.5371
5/2/2024,NGL_OH-10043,2011585,LEA20_OH-10055,1,6/4/2020,OH,Great Lakes,41.63992435,-83.19055536,4.6,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.63992435,-83.19055536,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1056010.783,535116.3194
5/2/2024,NGL_PA-10005,2011582,LEA20_PA-10006,1,6/4/2020,PA,Great Lakes,42.26370553,-79.85831491,18.6,,2020,2020,CORE,,Region_03,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.26370553,-79.85831491,Great Lakes,Not_NPS,Great Lakes Province,PROB,Pennsylvania,1316554.356,645700.2085
5/2/2024,NGL_PA-10006,2011584,LEA20_PA-10007,1,6/4/2020,PA,Great Lakes,42.24381317,-79.8909357,16.1,,2020,2020,CORE,,Region_03,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.24381317,-79.8909357,Great Lakes,Not_NPS,Great Lakes Province,PROB,Pennsylvania,1314294.559,643056.1074
5/2/2024,NGL_MI-10009,2011581,NGL20_MI-10138,1,6/4/2020,MI,Great Lakes,46.51200604,-87.14860339,14.1,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.51200604,-87.14860339,Great Lakes,,Great Lakes Province,PROB,Michigan,680361.6743,1038568.957
5/2/2024,NGL_IN-10016,2011598,NPA20-03,1,6/4/2020,IN,Great Lakes,41.64617794,-87.21721822,15.9,,2020,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,41.64617794,-87.21721822,Great Lakes,Indiana_Dunes,Great Lakes Province,PROB,Indiana,725151.7752,498071.2139
5/2/2024,NGL_IN-10020,2011599,NPA20-11,1,6/4/2020,IN,Great Lakes,41.63545131,-87.26626901,14.7,,2020,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,41.63545131,-87.26626901,Great Lakes,Indiana_Dunes,Great Lakes Province,PROB,Indiana,721223.4918,496502.6535
5/2/2024,NGL_NY-10044,2011590,LEA20_NY-10022,1,6/5/2020,NY,Great Lakes,42.38422785,-79.53596789,12.9,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.38422785,-79.53596789,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1340261.717,663484.8382
5/2/2024,NGL_NY-10048,2011591,LEA20_NY-10026,1,6/5/2020,NY,Great Lakes,42.43443056,-79.46226176,13.7,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.43443056,-79.46226176,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1345229.402,670054.7811
5/2/2024,NGL_NY-10050,2011592,LEA20_NY-10028,1,6/5/2020,NY,Great Lakes,42.38062268,-79.55862736,18.5,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.38062268,-79.55862736,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1338504.957,662768.4135
5/2/2024,NGL_PA-10004,2011594,LEA20_PA-10005,1,6/5/2020,PA,Great Lakes,42.18360105,-79.9833733,2.2,,2020,2020,CORE,,Region_03,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.18360105,-79.9833733,Great Lakes,Not_NPS,Great Lakes Province,PROB,Pennsylvania,1307954.098,635143.0196
5/2/2024,NGL_PA-10003,2011593,LEA20_PA-10009,1,6/5/2020,PA,Great Lakes,42.06974131,-80.31380346,13.7,,2020,2020,CORE,,Region_03,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,42.06974131,-80.31380346,Great Lakes,Not_NPS,Great Lakes Province,PROB,Pennsylvania,1283311.003,618080.1266
5/2/2024,NGL_IN-10015,2011597,NGL20_IN-10002,1,6/5/2020,IN,Great Lakes,41.62668393,-87.26838617,10.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,41.62668393,-87.26838617,Great Lakes,Indiana_Dunes,Great Lakes Province,PROB,Indiana,721139.1711,495509.5844
5/2/2024,NGL_MI-10001,2011596,NGL20_MI-10130,1,6/5/2020,MI,Great Lakes,47.38863854,-87.92476313,10.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.38863854,-87.92476313,Great Lakes,,Great Lakes Province,PROB,Michigan,612618.5256,1129927.02
5/2/2024,NGL_NY-10040,2011605,LEA20_NY-10018,1,6/7/2020,NY,Great Lakes,42.80711106,-78.91949012,12.2,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.80711106,-78.91949012,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1381464.729,718847.2416
5/2/2024,NGL_NY-10043,2011602,LEA20_NY-10021,1,6/7/2020,NY,Great Lakes,42.72352075,-78.97153333,4.5,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.72352075,-78.97153333,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1378965.568,708900.1881
5/2/2024,NGL_NY-10046,2011603,LEA20_NY-10024,1,6/7/2020,NY,Great Lakes,42.71355217,-79.06652446,16.4,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.71355217,-79.06652446,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1371552.461,706429.2112
5/2/2024,NGL_NY-10047,2011604,LEA20_NY-10025,1,6/7/2020,NY,Great Lakes,42.68806164,-79.06101649,8.2,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.68806164,-79.06101649,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1372498.953,703705.0194
5/2/2024,NGL_NY-10049,2011606,LEA20_NY-10027,1,6/7/2020,NY,Great Lakes,42.84097984,-78.92801383,10.4,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.84097984,-78.92801383,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1380106.561,722446.9757
5/2/2024,NGL_IN-10019,2011620,NPA20-08,1,6/7/2020,IN,Great Lakes,41.69963921,-87.07888596,19.2,,2020,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,41.69963921,-87.07888596,Great Lakes,Indiana_Dunes,Great Lakes Province,PROB,Indiana,735979.1191,505091.1982
5/2/2024,NGL_MI-10108,2011615,LEA20_MI-10010,1,6/8/2020,MI,Great Lakes,41.8222153,-83.37653022,5.7,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.8222153,-83.37653022,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1038068.456,553282.666
5/2/2024,NGL_MI-10111,2011614,LEA20_MI-10013,1,6/8/2020,MI,Great Lakes,41.92322234,-83.23841868,8.2,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.92322234,-83.23841868,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1047844.891,565998.3068
5/2/2024,NGL_MI-10112,2011618,LEA20_MI-10014,1,6/8/2020,MI,Great Lakes,41.8579454,-83.30882806,6.8,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.8579454,-83.30882806,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1043070.503,557986.1571
5/2/2024,NGL_MI-10113,2011616,LEA20_MI-10015,1,6/8/2020,MI,Great Lakes,41.85760884,-83.34474666,2.4,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.85760884,-83.34474666,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1040140.897,557555.1534
5/2/2024,NGL_MI-10114,2011607,LEA20_MI-10016,1,6/8/2020,MI,Great Lakes,41.97483484,-83.18952786,6.7,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.97483484,-83.18952786,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1051059.026,572259.873
5/2/2024,NGL_MI-10115,2011612,LEA20_MI-10017,1,6/8/2020,MI,Great Lakes,41.9567013,-83.23419365,6.5,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.9567013,-83.23419365,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1047688.122,569756.4602
5/2/2024,NGL_NY-10038,2011608,LEA20_NY-10016,1,6/8/2020,NY,Great Lakes,42.59200641,-79.20253168,19.2,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.59200641,-79.20253168,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1363040.488,691100.832
5/2/2024,NGL_NY-10039,2011610,LEA20_NY-10017,1,6/8/2020,NY,Great Lakes,42.54413266,-79.29669205,19.5,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.54413266,-79.29669205,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1356414.597,684485.112
5/2/2024,NGL_NY-10041,2011609,LEA20_NY-10019,1,6/8/2020,NY,Great Lakes,42.56247141,-79.19311945,13.4,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.56247141,-79.19311945,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1364377.097,687985.9423
5/2/2024,NGL_NY-10042,2011611,LEA20_NY-10020,1,6/8/2020,NY,Great Lakes,42.5352106,-79.28595705,18.8,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.5352106,-79.28595705,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1357451.851,683656.4087
5/2/2024,NGL_NY-10045,2011613,LEA20_NY-10023,1,6/8/2020,NY,Great Lakes,42.51903668,-79.36219497,20.3,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.51903668,-79.36219497,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1351638.558,680789.4812
5/2/2024,NGL_MI-10017,2011630,NGL20_MI-10145,1,6/8/2020,MI,Great Lakes,46.58206964,-90.40632108,17.3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.58206964,-90.40632108,Great Lakes,,Great Lakes Province,PROB,Michigan,429874.5031,1027280.712
5/2/2024,NGL_MI-10553,2011629,NGL20_MI-10152,1,6/8/2020,MI,Great Lakes,46.60459541,-90.37858179,26,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.60459541,-90.37858179,Great Lakes,,Great Lakes Province,PROB,Michigan,431856.2371,1029898.016
5/2/2024,NGL_IN-10017,2011617,NPA20-04,1,6/8/2020,IN,Great Lakes,41.69922107,-87.03967196,18.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,41.69922107,-87.03967196,Great Lakes,Indiana_Dunes,Great Lakes Province,PROB,Indiana,739209.0517,505348.9723
5/2/2024,NGL_IN-10021,2011619,NPA20-12,1,6/8/2020,IN,Great Lakes,41.69925751,-87.0875264,19.3,,2020,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,41.69925751,-87.0875264,Great Lakes,Indiana_Dunes,Great Lakes Province,PROB,Indiana,735272.3867,504981.7902
5/2/2024,NGL_OH-10032,2011622,LEA20_OH-10044,1,6/9/2020,OH,Great Lakes,41.95564528,-80.6331308,9.7,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.95564528,-80.6331308,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1259471.624,601215.1094
5/2/2024,NGL_OH-10036,2011621,LEA20_OH-10048,1,6/9/2020,OH,Great Lakes,41.91803151,-80.81829519,13.7,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.91803151,-80.81829519,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1245094.993,594621.4904
5/2/2024,NGL_OH-10037,2011623,LEA20_OH-10049,1,6/9/2020,OH,Great Lakes,41.61867975,-82.86807713,9.4,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.61867975,-82.86807713,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1082756.043,536389.7428
5/2/2024,NGL_OH-10039,2011624,LEA20_OH-10051,1,6/9/2020,OH,Great Lakes,41.62955121,-82.85463944,9.9,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.62955121,-82.85463944,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1083689.188,537747.9161
5/2/2024,NGL_OH-10042,2011626,LEA20_OH-10054,1,6/9/2020,OH,Great Lakes,41.56647525,-82.95016068,7,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.56647525,-82.95016068,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1076830.547,529670.0862
5/2/2024,NGL_IN-10001,2011627,NGL20_IN-10001,1,6/9/2020,IN,Great Lakes,41.66361184,-87.26671873,17,,2020,2020,CORE,USA,Region_05,Target_Sampled,None,Lake Michigan,National Park,41.66361184,-87.26671873,Great Lakes,Indiana_Dunes,Great Lakes Province,PROB,Indiana,720897.2681,499637.276
5/2/2024,NGL_OH-10045,2011631,LEA20_OH-10057,1,6/10/2020,OH,Great Lakes,41.53865302,-82.99778023,1.4,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.53865302,-82.99778023,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1073350.423,526046.7943
5/2/2024,NGL_OH-10047,2011632,LEA20_OH-10059,1,6/10/2020,OH,Great Lakes,41.5221721,-82.889417,0.9,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.5221721,-82.889417,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1082493.026,525448.754
5/2/2024,NGL_WI-10010,2011640,NGL20_WI-10002,1,6/11/2020,WI,Great Lakes,42.61470087,-87.8105771,8.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,42.61470087,-87.8105771,Great Lakes,,Great Lakes Province,PROB,Wisconsin,666963.6394,601617.0788
5/2/2024,NGL_WI-10107,2011639,NGL20_WI-10013,1,6/11/2020,WI,Great Lakes,42.79807401,-87.71712698,20.3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,42.79807401,-87.71712698,Great Lakes,,Great Lakes Province,PROB,Wisconsin,672771.3173,622692.5624
5/2/2024,NGL_MI-10550,2011636,NGL20_MI-10149,1,6/12/2020,MI,Great Lakes,47.39378739,-87.70159161,29.8,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.39378739,-87.70159161,Great Lakes,,Great Lakes Province,PROB,Michigan,629457.0778,1131952.353
5/2/2024,NGL_WI-10013,2011643,NGL20_WI-10003,1,6/12/2020,WI,Great Lakes,43.32891783,-87.86407149,14.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,43.32891783,-87.86407149,Great Lakes,,Great Lakes Province,PROB,Wisconsin,655795.1644,680739.1247
5/2/2024,NGL_WI-10101,2011644,NGL20_WI-10007,1,6/12/2020,WI,Great Lakes,43.33173949,-87.86581351,13,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,43.33173949,-87.86581351,Great Lakes,,Great Lakes Province,PROB,Wisconsin,655628.1595,681040.9934
5/2/2024,NGL_MI-10004,2011650,NGL20_MI-10133,1,6/14/2020,MI,Great Lakes,47.2837977,-88.5174104,3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.2837977,-88.5174104,Great Lakes,,Great Lakes Province,PROB,Michigan,568666.1756,1114693.707
5/2/2024,NGL_MI-10560,2011648,NGL20_MI-10159,1,6/14/2020,MI,Great Lakes,47.25943069,-88.64337903,21.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.25943069,-88.64337903,Great Lakes,,Great Lakes Province,PROB,Michigan,559320.3721,1111260.308
5/2/2024,NGL_WI-10017,2011656,NGL20_WI-10006,1,6/14/2020,WI,Great Lakes,43.71906946,-87.65704885,22.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,43.71906946,-87.65704885,Great Lakes,,Great Lakes Province,PROB,Wisconsin,668621.8079,725564.5676
5/2/2024,NGL_WI-10106,2011657,NGL20_WI-10012,1,6/14/2020,WI,Great Lakes,43.65337949,-87.68558423,27,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,43.65337949,-87.68558423,Great Lakes,,Great Lakes Province,PROB,Wisconsin,666981.2357,718062.3532
5/2/2024,NGL_MI-10549,2011659,NGL20_MI-10148,1,6/15/2020,MI,Great Lakes,46.91814566,-89.27248058,19,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.91814566,-89.27248058,Great Lakes,,Great Lakes Province,PROB,Michigan,514244.2739,1070054.913
5/2/2024,NGL_WI-10104,2011655,NGL20_WI-10010,1,6/15/2020,WI,Great Lakes,44.13294945,-87.5009744,21.4,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,44.13294945,-87.5009744,Great Lakes,,Great Lakes Province,PROB,Wisconsin,676974.12,772649.3182
5/2/2024,NGL_OH-10031,2011660,LEA20_OH-10043,1,6/16/2020,OH,Great Lakes,41.81175308,-81.23974746,16.9,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.81175308,-81.23974746,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1212652.258,577428.4807
5/2/2024,NGL_OH-10035,2011661,LEA20_OH-10047,1,6/16/2020,OH,Great Lakes,41.68397026,-81.45790328,11.3,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.68397026,-81.45790328,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1197049.884,560534.0624
5/2/2024,NGL_MI-10015,2011670,NGL20_MI-10143,1,6/16/2020,MI,Great Lakes,46.84622618,-89.57308854,18,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.84622618,-89.57308854,Great Lakes,,Great Lakes Province,PROB,Michigan,491840.0073,1060521.159
5/2/2024,NGL_WI-10009,2011664,NGL20_WI-10001,1,6/16/2020,WI,Great Lakes,45.02914664,-87.09338281,16.8,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.02914664,-87.09338281,Great Lakes,,Great Lakes Province,PROB,Wisconsin,700005.5721,875004.3921
5/2/2024,NGL_OH-10029,2011674,LEA20_OH-10041,1,6/17/2020,OH,Great Lakes,41.60563139,-81.58161877,13.6,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.60563139,-81.58161877,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1188269.668,550316.3764
5/2/2024,NGL_OH-10030,2011673,LEA20_OH-10042,1,6/17/2020,OH,Great Lakes,41.52837945,-81.7966118,15.7,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.52837945,-81.7966118,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1171971.824,539098.7394
5/2/2024,NGL_OH-10034,2011675,LEA20_OH-10046,1,6/17/2020,OH,Great Lakes,41.51639905,-81.7521398,14,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.51639905,-81.7521398,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1175814.149,538322.2181
5/2/2024,NGL_MI-10563,2011672,NGL20_MI-10162,1,6/17/2020,MI,Great Lakes,46.83831141,-89.58494584,13,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.83831141,-89.58494584,Great Lakes,,Great Lakes Province,PROB,Michigan,490993.0771,1059585.558
5/2/2024,NGL_WI-10103,2011690,NGL20_WI-10009,1,6/17/2020,WI,Great Lakes,44.86378098,-87.48178285,6.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,44.86378098,-87.48178285,Great Lakes,Not_NPS,Great Lakes Province,PROB,Wisconsin,671210.7807,853875.6951
5/2/2024,NGL_MI-10067,2011700,NGL20_MI-10029,1,6/18/2020,MI,Great Lakes,45.00659691,-83.35905656,13.9,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,45.00659691,-83.35905656,Great Lakes,,Great Lakes Province,PROB,Michigan,992358.0327,905765.7965
5/2/2024,NGL_MI-10562,2011692,NGL20_MI-10161,1,6/18/2020,MI,Great Lakes,47.00135345,-89.14290536,20.3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,47.00135345,-89.14290536,Great Lakes,,Great Lakes Province,PROB,Michigan,523467.9401,1079947.776
5/2/2024,NGL_MI-10076,2011699,NGL20_MI-10038,1,6/19/2020,MI,Great Lakes,44.97528267,-83.44223631,4.4,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,44.97528267,-83.44223631,Great Lakes,,Great Lakes Province,PROB,Michigan,986325.4382,901445.7726
5/2/2024,NGL_MI-10002,2011696,NGL20_MI-10131,2,6/19/2020,MI,Great Lakes,46.53290732,-87.38956934,2.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.53290732,-87.38956934,Great Lakes,,Great Lakes Province,PROB,Michigan,661681.6871,1039174.133
5/2/2024,NGL_MI-10520,2011706,NGL20_MI-10052,1,6/21/2020,MI,Great Lakes,44.995087,-83.40248352,4.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,44.995087,-83.40248352,Great Lakes,,Great Lakes Province,PROB,Michigan,989138.1766,904043.5354
5/2/2024,NGL_MI-10006,2011707,NGL20_MI-10135,1,6/21/2020,MI,Great Lakes,46.92450901,-87.8437844,20.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.92450901,-87.8437844,Great Lakes,,Great Lakes Province,PROB,Michigan,623147.1743,1079306.853
5/2/2024,NGL_MI-10558,2011708,NGL20_MI-10157,1,6/21/2020,MI,Great Lakes,46.87653792,-87.7300332,14.3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.87653792,-87.7300332,Great Lakes,,Great Lakes Province,PROB,Michigan,632277.6567,1074767.864
5/2/2024,NGL_MI-10060,2011711,NGL20_MI-10023,1,6/22/2020,MI,Great Lakes,44.83934528,-83.24250009,27.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,44.83934528,-83.24250009,Great Lakes,,Great Lakes Province,PROB,Michigan,1003944.74,888541.1872
5/2/2024,NGL_MI-10014,2011713,NGL20_MI-10142,1,6/22/2020,MI,Great Lakes,46.73076903,-89.96819903,20.7,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Superior,,46.73076903,-89.96819903,Great Lakes,,Great Lakes Province,PROB,Michigan,462455.7858,1045779.74
